date,close,high,low,open,volume,daily_returns,sma_20,sma_50,log_returns,rolling_vol_annualized,cumulative_return,cum_return_for_drawdown,running_max,drawdown
2025-01-19,101089.609375,106299.796875,99570.53125,104411.2890625,76789928525,-0.03178356737719257,,,-0.032299629277246486,,0.07064042226993483,1.0706404222699348,1.1063578374130347,-0.03228378191509622
2025-01-20,102016.6640625,109114.8828125,99471.359375,101083.75,126279678351,0.009170622908047932,97976.921875,,0.009128828074566006,,0.08045886185268558,1.0804588618526856,1.1063578374130347,-0.023409221397037317
2025-01-21,106146.265625,107180.921875,100103.953125,102052.578125,88733878242,0.040479676535688514,98563.247265625,,0.03968183425876291,,0.12419548709060035,1.1241954870906004,1.1241954870906004,0.0
2025-01-22,103653.0703125,106294.34375,103360.265625,106136.3828125,53878181052,-0.023488299826845638,98901.55703125,,-0.023768546993042258,,0.09779004642582967,1.0977900464258297,1.1241954870906004,-0.02348829982684554
2025-01-23,103960.171875,106820.328125,101257.8046875,103657.671875,104104515428,0.002962783076025932,99194.194140625,,0.002958402684215798,,0.10104256019640978,1.1010425601964098,1.1241954870906004,-0.02059510748803126
2025-01-24,104819.484375,107098.546875,102772.125,103965.671875,52388229265,0.008265785680243276,99523.35703125,,0.00823181116278129,,0.11014354202381971,1.1101435420238197,1.1241954870906004,-0.012499556552345583
2025-01-25,104714.6484375,105243.7890625,104120.375,104824.03125,23888996502,-0.0010001569662844156,99843.34140625,,-0.0010006574570037008,,0.10903322422668893,1.109033224226689,1.1241954870906004,-0.013487212000068702
2025-01-26,102682.5,105438.6484375,102507.7109375,104713.2109375,22543395879,-0.019406534499448846,99873.562109375,,-0.019597313563924395,,0.08751073269969867,1.0875107326996987,1.1241954870906004,-0.032632006454536865
2025-01-27,102087.6875,103214.109375,97795.9375,102680.3046875,89006608428,-0.005792734886665207,100131.811328125,,-0.005809577851448121,,0.08121107133876637,1.0812110713387664,1.1241954870906004,-0.03823571277899091
2025-01-28,101332.4765625,103730.8203125,100238.1875,102095.4140625,47180685494,-0.007397669160641884,100446.258984375,,-0.007425167615395995,,0.07321262954017893,1.073212629540179,1.1241954870906004,-0.045350526786372566
2025-01-29,103703.2109375,104750.8046875,101283.8203125,101317.5234375,47432049818,0.023395602825692086,101007.217578125,,0.023126120746530303,,0.0983210859684176,1.0983210859684176,1.1241954870906004,-0.02301592687331034
2025-01-30,104735.3046875,106418.765625,103321.6484375,103709.3359375,41915744521,0.009952379879751394,101508.91015625,,0.009903181107726793,,0.10925199464591628,1.1092519946459163,1.1241954870906004,-0.013292610241086793
2025-01-31,102405.0234375,106026.3515625,101543.8828125,104737.5625,45732764360,-0.022249243050878498,101900.831640625,,-0.022500491172309005,0.36819096498354775,0.08457197741236744,1.0845719774123674,1.1241954870906004,-0.03524610277593083
2025-02-01,100655.90625,102755.7265625,100297.7109375,102402.796875,27757944848,-0.017080384621634526,102209.205078125,,-0.017227936971828707,0.3658546061105125,0.0660470708883174,1.0660470708883174,1.1241954870906004,-0.05172447040573887
2025-02-02,97688.9765625,101430.6640625,96216.078125,100661.5390625,63091816853,-0.02947596219670423,102367.827734375,,-0.029919108206548826,0.3750771243500573,0.03462430772690617,1.0346243077269062,1.1241954870906004,-0.07967580406811892
2025-02-03,101405.421875,102514.171875,91242.890625,97681.1015625,115400897748,0.03804365081173988,102611.396484375,,0.03733783666464687,0.3905067689215404,0.07398519361140665,1.0739851936114067,1.1241954870906004,-0.04466331172449119
2025-02-04,97871.8203125,101745.6171875,96208.109375,101398.71875,73002130211,-0.034846278405663456,102479.762890625,,-0.03546789334061943,0.4046077163602012,0.03656080655126326,1.0365608065512633,1.1241954870906004,-0.07795323993528405
2025-02-05,96615.4453125,99113.2109375,96174.828125,97878.0078125,49125911241,-0.012836943218062724,102322.68984375,,-0.012920048753753386,0.38990703464085996,0.02325453433549529,1.0232545343354953,1.1241954870906004,-0.0897895018386336
2025-02-06,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947,-0.00022924323774897726,101929.252734375,,-0.00022926951799646017,0.3599478969185418,0.023019960153003005,1.023019960153003,1.1241954870906004,-0.08999816144026514
2025-02-07,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456,-0.0006647556256734743,101535.303515625,,-0.0006649766736617645,0.3552027500943579,0.022339901879315116,1.0223399018793151,1.1241954870906004,-0.09060309028182086
2025-02-08,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395,-0.00048309597099249757,101304.945703125,,-0.00048321269944663663,0.3453201965866942,0.02184601359173244,1.0218460135917324,1.1241954870906004,-0.09104241626493866
2025-02-09,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800,0.00018283765004545316,101029.1171875,,0.00018282093727943363,0.33879871060175165,0.022032845515565835,1.0220328455155658,1.1241954870906004,-0.09087622459633758
2025-02-10,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391,0.009714611676219231,100593.681640625,,0.009667728227994938,0.339738943297557,0.031961497730090827,1.0319614977300908,1.1241954870906004,-0.08204444015267273
2025-02-11,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272,-0.017345724709743937,100198.399609375,,-0.01749792436938306,0.3439266209185209,0.014061377679409626,1.0140613776794096,1.1241954870906004,-0.09796704458956335
2025-02-12,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530,0.02233406885677658,99894.683984375,,0.022088315919347463,0.3495994060004123,0.03670949431349935,1.0367094943134993,1.1241954870906004,-0.07782097845234491
2025-02-13,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860,-0.012892487184132717,99484.903125,,-0.012976316589520155,0.3466433667776614,0.02334373044439375,1.0233437304443938,1.1241954870906004,-0.0897101596691242
2025-02-14,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277,0.009160278803397981,99124.619140625,,0.009118577917229297,0.32634607981064984,0.03271784432697378,1.0327178443269738,1.1241954870906004,-0.0813716509397927
2025-02-15,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288,0.0007320640697474623,98869.51171875,,0.0007317962415499838,0.3258009540800299,0.033473859954992635,1.0334738599549926,1.1241954870906004,-0.08069915613199428
2025-02-16,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396,-0.014401672980240199,98573.87890625,,-0.014506383627455663,0.2961075961701213,0.01859010739029432,1.0185901073902943,1.1241954870906004,-0.09393862625584011
2025-02-17,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690,-0.004176223623530095,98295.92421875,,-0.004184968400662239,0.2960574924959051,0.014336247321116824,1.0143362473211168,1.1241954870906004,-0.09772254116923869
2025-02-18,95539.546875,96695.375,93388.8359375,95773.8125,37325720482,-0.0024415545387781457,97887.741015625,,-0.0024445399934847232,0.2826148261045051,0.011859690052622662,1.0118596900526227,1.1241954870906004,-0.09992550079408423
2025-02-19,96635.609375,96855.59375,95011.96875,95532.53125,28990872862,0.011472343504350446,97482.75625,98940.56765625,0.01140703518992484,0.2834620014515179,0.023468091995112017,1.023468091995112,1.1241954870906004,-0.08959953695968767
2025-02-20,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771,0.017574558032842136,97279.201953125,99018.85125,0.01742191135803241,0.26165388555260066,0.04145509137264236,1.0414550913726424,1.1241954870906004,-0.07359965118885932
2025-02-21,96125.546875,99497.96875,94852.9609375,98340.671875,49608706470,-0.02245807176184722,97052.683984375,99003.6246875,-0.02271409470424543,0.2609276154601965,0.01806601819385434,1.0180660181938543,1.1241954870906004,-0.09440481670266028
2025-02-22,96577.7578125,96950.15625,95765.34375,96134.203125,18353824477,0.0047043783073406065,96997.123046875,98973.03125,0.00469334730219672,0.26129195099693586,0.02285538588528624,1.0228553858852862,1.1241954870906004,-0.09014455436712404
2025-02-23,96273.921875,96671.875,95270.453125,96577.8046875,16999478976,-0.0031460239332733453,96740.548046875,98933.78515625,-0.0031509830703417255,0.2593215634790521,0.019637458361013493,1.0196374583610135,1.1241954870906004,-0.09300698137490424
2025-02-24,91418.171875,96503.453125,91371.7421875,96277.9609375,44046480529,-0.05043681513571874,96417.865625,98795.849375,-0.05175320553649131,0.2954095953349149,-0.031789807631795064,0.9682101923682049,1.1241954870906004,-0.1387528205846857
2025-02-25,88736.171875,92511.078125,86008.234375,91437.1171875,92139104128,-0.029337712021491935,96023.901953125,98529.01109375,-0.029776669354997204,0.301336046504435,-0.06019487943176682,0.9398051205682332,1.1241954870906004,-0.16401984231369443
2025-02-26,84347.0234375,89286.25,82131.8984375,88638.890625,64597492134,-0.04946290046952739,95411.58828125,98277.4975,-0.05072808622097089,0.32937610908978115,-0.10668036657118551,0.8933196334288145,1.1241954870906004,-0.20536984564783198
2025-02-27,84704.2265625,87000.78125,83144.9609375,84076.859375,52659591954,0.004234922709094535,94820.3453125,98070.7115625,0.00422598066095089,0.33077765250973334,-0.10289722696909787,0.8971027730309021,1.1241954870906004,-0.2020046483618347
2025-02-28,84373.0078125,85036.3203125,78248.9140625,84705.625,83610570576,-0.003910297790814532,94214.873046875,97908.4909375,-0.003917962993897036,0.3191862406738837,-0.10640516596061422,0.8935948340393858,1.1241954870906004,-0.20512504782242572
2025-03-01,86031.9140625,86522.3046875,83794.234375,84373.8671875,29190628396,0.019661575342751147,93691.4640625,97735.10015625,0.019470783362415745,0.32471345652374817,-0.08883568380525564,0.9111643161947444,1.1241954870906004,-0.18949655406212063
2025-03-02,94248.3515625,95043.4375,85040.2109375,86036.2578125,58398341092,0.09550452979612856,93532.00390625,97728.7353125,0.09121501495686515,0.4272616225320427,-0.0018153642200655629,0.9981846357799344,1.1241954870906004,-0.11208980355968155
2025-03-03,86065.671875,94429.75,85081.3046875,94248.421875,70072228536,-0.08682040111941614,93047.916015625,97560.28,-0.09082270482945609,0.4965327082701277,-0.08847815468971776,0.9115218453102822,1.1241954870906004,-0.18917852297264956
2025-03-04,87222.1953125,88911.2734375,81529.2421875,86064.0703125,68095241474,0.013437685575495406,92514.7328125,97414.3934375,0.013348200634372372,0.49365708949241155,-0.07622941073724288,0.9237705892627571,1.1241954870906004,-0.1782829589064973
2025-03-05,90623.5625,90998.2421875,86379.7734375,87222.953125,50498988027,0.03899657851208138,92214.717578125,97296.18375,0.03825541905303624,0.49432788837922287,-0.04020551842590614,0.9597944815740939,1.1241954870906004,-0.14623880579877938
2025-03-06,89961.7265625,92804.9375,87852.140625,90622.359375,47749810486,-0.007303133084179958,91837.35546875,97085.3284375,-0.007329931515325766,0.48528203799521324,-0.047215025258303234,0.9527849747416968,1.1241954870906004,-0.15247393742213927
2025-03-07,86742.671875,91191.046875,84717.6796875,89963.28125,65945677657,-0.0357824911826653,91295.471484375,96825.04375,-0.0364383782693103,0.4942443213445909,-0.08130804521597401,0.918691954784026,1.1241954870906004,-0.18280053128341064
2025-03-08,86154.59375,86847.265625,85247.484375,86742.65625,18206118081,-0.006779571257010009,90794.449609375,96458.89484375,-0.006802656950121629,0.49422274573670827,-0.08753638278667408,0.9124636172133259,1.1241954870906004,-0.18834079331276546
2025-03-09,80601.0390625,86471.1328125,80052.484375,86154.3046875,30899345977,-0.0644603432710168,90035.832421875,95982.75421875,-0.06663174322153219,0.5264993105956565,-0.1463541007745588,0.8536458992254412,1.1241954870906004,-0.2406606243949058
2025-03-10,78532.0,83955.9296875,77420.59375,80597.1484375,54061099422,-0.02567012890361897,89185.455078125,95531.60203125,-0.026005355987276976,0.5293592186622512,-0.16826730104572163,0.8317326989542784,1.1241954870906004,-0.26015296404828214
2025-03-11,82862.2109375,83577.7578125,76624.25,78523.875,54702837196,0.05513944554449135,88496.78515625,95148.51296875,0.05367293406512474,0.5574980327934496,-0.12240602118415933,0.8775939788158407,1.1241954870906004,-0.21935820869816902
2025-03-12,83722.359375,84358.578125,80635.25,82857.375,40353484454,0.010380466895202334,87766.20625,94700.03484375,0.010326959815815329,0.5576528115716365,-0.11329618593963264,0.8867038140603674,1.1241954870906004,-0.21125478242654894
2025-03-13,81066.703125,84301.6953125,79931.8515625,83724.921875,31412940153,-0.0317197970748182,87013.2640625,94248.3075,-0.032233767760911476,0.562127049685117,-0.14142225098709482,0.8585777490129052,1.1241954870906004,-0.23627362067171215
2025-03-14,83969.1015625,85263.2890625,80797.5625,81066.9921875,29588112414,0.03580259620308812,86382.83125,93848.48609375,0.03517658147592443,0.5689570011826388,-0.11068293853022948,0.8893170614697705,1.1241954870906004,-0.208930233502975
2025-03-15,84343.109375,84672.671875,83639.59375,83968.40625,13650491277,0.004454112352525463,85786.290625,93438.95859375,0.00444422215127116,0.5691047492077085,-0.1067218204214253,0.8932781795785747,1.1241954870906004,-0.20540671988431114
2025-03-16,82579.6875,85051.6015625,82017.90625,84333.3203125,21330270174,-0.020907717157540473,85344.36640625,92996.259375,-0.021129378542194648,0.5695526556065063,-0.12539822794305677,0.8746017720569432,1.1241954870906004,-0.22201985144025227
2025-03-17,84075.6875,84725.328125,82492.15625,82576.3359375,25092785558,0.018115835083536647,85111.3421875,92624.123125,0.017953698574085318,0.5733747481011521,-0.10955408647670428,0.8904459135232957,1.1241954870906004,-0.20792609137067855
2025-03-18,82718.5,84075.71875,81179.9921875,84075.71875,24095774594,-0.016142449028442418,85029.916015625,92236.739375,-0.01627415768219446,0.5736531879517469,-0.12392806424833891,0.8760719357516611,1.1241954870906004,-0.2207121040674865
2025-03-19,86854.2265625,87021.1875,82569.7265625,82718.8046875,34931960257,0.049997601050550955,85137.416015625,91947.174375,0.048787879453061046,0.5944931019802827,-0.0801265691130435,0.9198734308869565,1.1241954870906004,-0.18174957874312947
2025-03-20,84167.1953125,87443.265625,83647.1953125,86872.953125,29028988961,-0.030937253791171848,85127.125390625,91556.4540625,-0.0314259156183106,0.600056187142364,-0.1085849269001492,0.8914150730998508,1.1241954870906004,-0.2070639996902865
2025-03-21,84043.2421875,84782.2734375,83171.0703125,84164.5390625,19030452299,-0.0014727011460912154,85027.691796875,91142.6128125,-0.0014737866362900664,0.5982991275285324,-0.10989771489994637,0.8901022851000536,1.1241954870906004,-0.20823175744671962
2025-03-22,83832.484375,84513.875,83674.78125,84046.2578125,9863214091,-0.0025077306278807887,84506.8984375,90771.16203125,-0.0025108802510379665,0.5946863484616697,-0.11212985166223843,0.8878701483377616,1.1241954870906004,-0.21021729891875382
2025-03-23,86054.375,86094.78125,83794.9140625,83831.8984375,12594615537,0.026503933905394295,84506.33359375,90479.13140625,0.02615878981767563,0.5991161395406126,-0.08859779993412176,0.9114022000658782,1.1241954870906004,-0.1892849504096727
2025-03-24,87498.9140625,88758.7265625,85541.1953125,86070.9296875,34582604933,0.016786352378946434,84520.16953125,90275.33015625,0.016647018673748026,0.6015661813385146,-0.07329868144486884,0.9267013185551312,1.1241954870906004,-0.17567600190833438
2025-03-25,87471.703125,88542.3984375,86346.078125,87512.8203125,30005840049,-0.0003109860024155253,84362.5765625,89996.65578125,-0.0003110343685901033,0.6016282214291852,-0.0735868725833595,0.9264131274166405,1.1241954870906004,-0.17593235513319608
2025-03-26,86900.8828125,88292.15625,85861.453125,87460.234375,26704046038,-0.00652577110204744,84209.534375,89777.23703125,-0.006547157036869115,0.5839295642907834,-0.07963243259881236,0.9203675674011876,1.1241954870906004,-0.18131003195620013
2025-03-27,87177.1015625,87786.7265625,85837.9375,86896.2578125,24413471941,0.003178549412391707,84231.255859375,89588.47015625,0.0031735085032361422,0.5779354716599276,-0.07670699880826493,0.9232930011917351,1.1241954870906004,-0.17870778543934351
2025-03-28,84353.1484375,87489.859375,83557.640625,87185.234375,34198619509,-0.032393289916566204,84141.18359375,89343.6671875,-0.032929565500329085,0.566711280771107,-0.10661549667380532,0.8933845033261947,1.1241954870906004,-0.20531214225182556
2025-03-29,82597.5859375,84567.3359375,81634.140625,84352.0703125,16969396135,-0.020812056603918605,84241.0109375,89065.0371875,-0.02103168000812764,0.5697951156902843,-0.12520866552609378,0.8747913344739062,1.1241954870906004,-0.2218512309297274
2025-03-30,82334.5234375,83505.0,81573.25,82596.984375,14763760943,-0.0031848691098436133,84431.137109375,88782.07859375,-0.0031899515997126566,0.5697648428440526,-0.12799476142481858,0.8720052385751814,1.1241954870906004,-0.22432953290720212
2025-03-31,82548.9140625,83870.125,81293.890625,82336.0625,29004228247,0.0026038970780313253,84415.472265625,88503.055,0.002600512811616096,0.5666347454945461,-0.12572414953206468,0.8742758504679353,1.1241954870906004,-0.222309766844424
2025-04-01,85169.171875,85487.3671875,82429.359375,82551.921875,28175650319,0.0317418810684309,84487.812890625,88257.68734375,0.03124852053156838,0.5047607000351451,-0.09797298946551025,0.9020270105344897,1.1241954870906004,-0.19762441595551947
2025-04-02,82485.7109375,88466.953125,82343.5390625,85180.609375,47584398470,-0.031507420800550134,84558.76328125,87992.45296875,-0.03201445832298525,0.4409760257707839,-0.12639353405988274,0.8736064659401173,1.1241954870906004,-0.22290520112209614
2025-04-03,83102.828125,83909.296875,81282.1015625,82487.4765625,36852112080,0.007481504135517403,84515.449609375,87696.79234375,0.007453656492041082,0.4395898192023235,-0.11985764367213703,0.880142356327863,1.1241954870906004,-0.21709136317060204
2025-04-04,83843.8046875,84696.1484375,81670.75,83100.25,45157640207,0.008916382019940938,84490.484375,87441.19109375,0.008876865806506007,0.42442129453008837,-0.11200995819118686,0.8879900418088131,1.1241954870906004,-0.21011065067791998
2025-04-05,83504.796875,84207.015625,82377.734375,83844.703125,14380803631,-0.004043325726492686,84536.73984375,87161.10765625,-0.004051522069073574,0.4242095766149792,-0.11560039117210175,0.8843996088278983,1.1241954870906004,-0.2133044306051165
2025-04-06,78214.484375,83704.71875,77097.7421875,83504.5078125,36294853736,-0.06335339642726368,84243.6796875,86773.7903125,-0.06544922522509501,0.4518224498443178,-0.1716301101902925,0.8283698898097075,1.1241954870906004,-0.26314426688056247
2025-04-07,79235.3359375,81119.0625,74436.6796875,78221.3359375,91262424987,0.013051950296130821,84069.521484375,86434.99640625,0.012967507560798076,0.4541747434656421,-0.16081826756168482,0.8391817324383152,1.1241954870906004,-0.2535268624764685
2025-04-08,76271.953125,80823.890625,76198.0234375,79218.4765625,48314590749,-0.03739976334343409,83540.4078125,86044.9678125,-0.03811707626174969,0.4259896928053748,-0.19220346575701086,0.8077965342429891,1.1241954870906004,-0.2814447811620793
2025-04-09,82573.953125,83541.0,74589.671875,76273.5625,84213627038,0.0826253916648998,83460.745703125,85785.6559375,0.07938900944238107,0.48011595963831033,-0.12545896072963525,0.8745410392703648,1.1241954870906004,-0.22207387477273838
2025-04-10,79626.140625,82700.9296875,78456.1328125,82565.9765625,44718000633,-0.0356990599146636,83239.890625,85445.4665625,-0.0363518545774045,0.4660807336533418,-0.1566792536883802,0.8433207463116198,1.1241954870906004,-0.2498451061264085
2025-04-11,83404.8359375,84247.4765625,78936.3203125,79625.046875,41656778779,0.04745546227457886,83218.508203125,85146.88453125,0.04636385379527456,0.4852209443662698,-0.11665907782641949,0.8833409221735805,1.1241954870906004,-0.21424615886009962
2025-04-12,85287.109375,85856.1875,82769.375,83404.515625,24258059104,0.022567917271733462,83180.144921875,84930.11578125,0.022317029488567466,0.4795796956352752,-0.09672391297206939,0.9032760870279306,1.1241954870906004,-0.19651333117730757
2025-04-13,83684.9765625,86015.1875,83027.0078125,85279.46875,28796984817,-0.01878516957885823,82989.448046875,84672.26015625,-0.018963852136872177,0.47234726990121956,-0.11369210744341662,0.8863078925565834,1.1241954870906004,-0.2116069645054938
2025-04-14,84542.390625,85785.0,83690.640625,83694.5234375,34090769777,0.010245734631468162,82842.982421875,84437.62953125,0.010193602875445013,0.4731225692334652,-0.10461123197450606,0.8953887680254939,1.1241954870906004,-0.2035292986785194
2025-04-15,83668.9921875,86429.3515625,83598.8203125,84539.6953125,28040322885,-0.01033089354397465,82681.387890625,84282.6459375,-0.010384627625774925,0.46995151861176804,-0.1138613980174481,0.8861386019825519,1.1241954870906004,-0.2117575527047665
2025-04-16,84033.8671875,85428.28125,83100.6171875,83674.5078125,29617804112,0.004360934564412222,82524.226171875,84188.59984375,0.004351453244225117,0.46719124451536104,-0.10999700555920244,0.8900029944407976,1.1241954870906004,-0.20832007897121982
2025-04-17,84895.75,85449.0703125,83749.75,84030.671875,21276866029,0.01025637449930672,82551.35625,84199.574375,0.010204134780153822,0.46548424113162395,-0.10086880154271327,0.8991311984572867,1.1241954870906004,-0.20020031321756712
2025-04-18,84450.8046875,85095.046875,84298.8828125,84900.1875,12728372364,-0.005241078764249063,82644.0171875,84194.5059375,-0.005254861395886236,0.44294394447240576,-0.10558121897322159,0.8944187810267784,1.1241954870906004,-0.2043921263716156
2025-04-19,85063.4140625,85597.703125,84353.4609375,84450.8671875,15259300427,0.007254038339443714,82780.46171875,84208.3140625,0.007227854353502602,0.433897571044759,-0.09909307084413488,0.9009069291558651,1.1241954870906004,-0.19862075635315204
2025-04-20,85174.3046875,85306.3828125,83976.84375,85066.0703125,14664050812,0.0013036230231544543,82911.73125,84191.161875,0.0013027740444132617,0.4338706100412798,-0.09791862782956795,0.902081372170432,1.1241954870906004,-0.19757605992085595
2025-04-21,87518.90625,88460.09375,85143.8359375,85171.5390625,41396190190,0.027527099529631727,83029.21796875,84056.57296875,0.027155041278542923,0.4405814114594925,-0.07308694411400574,0.9269130558859943,1.1241954870906004,-0.17548765625733814
2025-04-22,93441.890625,93817.3828125,87084.53125,87521.875,55899038456,0.06767662701452015,83577.026953125,84204.09734375,0.06548491099549585,0.47328749115934243,-0.010356594955920229,0.9896434050440798,1.1241954870906004,-0.11968744190099818
2025-04-23,93699.109375,94535.734375,91962.9609375,93427.5859375,41719568821,0.0027527134594511615,84106.841015625,84333.635625,0.0027489316822658697,0.47145070603814404,-0.007632390234798336,0.9923676097652017,1.1241954870906004,-0.1172641936737952
2025-04-24,93943.796875,94016.1953125,91696.7109375,93692.3984375,31483175315,0.0026114175645013393,84611.840625,84400.0403125,0.0026080137382399186,0.47138709365598946,-0.005040904028215332,0.9949590959717847,1.1241954870906004,-0.11495900188434074
2025-04-25,94720.5,95768.390625,92898.59375,93954.25,40915232364,0.008267742531563593,85172.62578125,84495.21578125,0.008233751969906927,0.47090117651519176,0.003185161606716669,1.0031851616067167,1.1241954870906004,-0.1076417107820424
2025-04-26,94646.9296875,95251.359375,93927.25,94714.6484375,17612825123,-0.0007767095032226168,85994.248046875,84653.3009375,-0.0007770112983303527,0.47101838387282297,0.002405978158204869,1.0024059781582049,1.1241954870906004,-0.10833481394555741
2025-04-27,93754.84375,95301.203125,93665.3984375,94660.90625,18090367764,-0.00942540809771053,86720.2234375,84805.3059375,-0.009470108357138424,0.46036752315518625,-0.007042107265520903,0.9929578927344791,1.1241954870906004,-0.1167391222106415
2025-04-28,94978.75,95598.4921875,92860.8046875,93755.3046875,32363449569,0.013054325526514532,87655.56328125,85092.86015625,0.012969852186459676,0.45512632573416373,0.005920288300356846,1.0059202883003568,1.1241954870906004,-0.10520874718714429
2025-04-29,94284.7890625,95485.4140625,93796.6328125,94981.859375,25806129921,-0.007306486319308303,88241.105078125,85407.9159375,-0.0073333094254447225,0.4559047466159813,-0.001429454524424334,0.9985705454755757,1.1241954870906004,-0.11174652723445812
2025-04-30,94207.3125,95249.3203125,92979.640625,94286.46875,28344679831,-0.0008217291810309613,88970.163671875,85634.81796875,-0.0008220669855229902,0.4561376667976061,-0.002250009080959625,0.9977499909190404,1.1241954870906004,-0.11247643103318167
2025-05-01,96492.3359375,97437.9609375,94153.6328125,94212.859375,32875889623,0.02425526614507767,89624.538671875,85890.2175,0.023965778896188162,0.45289000036706356,0.021950682495030627,1.0219506824950306,1.1241954870906004,-0.0909493106578622
2025-05-02,96910.0703125,97905.8984375,96375.9453125,96494.96875,26421924677,0.0043291974532626565,90205.68671875,86207.08484375,0.004319853436324106,0.43972202849118563,0.02637490878704818,1.0263749087870482,1.1241954870906004,-0.08701385072867553
2025-05-03,95891.796875,96943.8828125,95821.2890625,96904.6328125,15775154889,-0.010507405827035687,90816.027734375,86445.53875,-0.010562998380901132,0.4420749731467794,0.015590371089735822,1.0155903710897358,1.1241954870906004,-0.09660696671353201
2025-05-04,94315.9765625,96318.921875,94173.4296875,95877.1875,18198688416,-0.016433317174712747,91304.70703125,86644.99609375,-0.016569841900567834,0.44615461917055005,-0.0010991475979660326,0.998900852402034,1.1241954870906004,-0.11145271096295438
